#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 02 28 13 50 200 12.0 16.0   3.3     7   6.3 196 1011.6  10.9  11.4    MM   MM   MM    MM
2024 02 28 13 40 200 12.0 15.0    MM    MM    MM  MM 1011.8  10.8  11.4    MM   MM   MM    MM
2024 02 28 13 30 200 12.0 16.0    MM    MM    MM  MM 1011.8  10.8  11.4    MM   MM   MM    MM
2024 02 28 13 20 200 12.0 16.0   3.3     8   6.1 217 1011.9  11.0  11.4    MM   MM   MM    MM
2024 02 28 13 10 200 12.0 16.0    MM    MM    MM  MM 1012.1  11.0  11.4    MM   MM   MM    MM
2024 02 28 13 00 200 12.0 16.0    MM    MM    MM  MM 1012.3  10.8  11.4    MM   MM -1.9    MM
2024 02 28 12 50 200 12.0 15.0   3.0     7   6.0 204 1012.5  11.0  11.4    MM   MM   MM    MM
2024 02 28 12 40 210 12.0 16.0    MM    MM    MM  MM 1012.5  11.1  11.4    MM   MM   MM    MM
2024 02 28 12 30 210 12.0 16.0    MM    MM    MM  MM 1012.6  10.9  11.4    MM   MM   MM    MM
2024 02 28 12 20 210 12.0 16.0   3.1     7   6.2 206 1012.8  11.1  11.4    MM   MM   MM    MM
2024 02 28 12 10 210 12.0 15.0   3.1    MM   6.2 206 1012.9  11.0  11.4    MM   MM   MM    MM
2024 02 28 12 00 210 12.0 15.0    MM    MM    MM  MM 1012.9  10.6  11.4    MM   MM -2.0    MM
2024 02 28 11 50 220 11.0 14.0   3.2     7   6.2 217 1013.2  10.6  11.4    MM   MM   MM    MM
2024 02 28 11 40 220 12.0 16.0    MM    MM    MM  MM 1013.2  10.6  11.4    MM   MM   MM    MM
2024 02 28 11 30 210 12.0 15.0    MM    MM    MM  MM 1013.3  10.6  11.4    MM   MM   MM    MM
2024 02 28 11 20 210 12.0 15.0   3.2     7   6.2 177 1013.5  10.6  11.4    MM   MM   MM    MM
2024 02 28 11 10 210 12.0 15.0   3.2    MM   6.2 177 1013.5  10.9  11.4    MM   MM   MM    MM
2024 02 28 11 00 200 13.0 16.0    MM    MM    MM  MM 1013.5  11.0  11.4    MM   MM -2.0    MM
2024 02 28 10 50 210 12.0 16.0   3.1     7   6.1 203 1013.8  10.8  11.4    MM   MM   MM    MM
2024 02 28 10 40 210 13.0 16.0   3.1    MM   6.1 203 1014.0  10.8  11.4    MM   MM   MM    MM
2024 02 28 10 30 210 12.0 15.0    MM    MM    MM  MM 1014.0  11.0  11.4    MM   MM   MM    MM
2024 02 28 10 20 210 12.0 16.0   3.3     7   6.2 199 1014.1  10.9  11.4    MM   MM   MM    MM
2024 02 28 10 10 210 11.0 15.0    MM    MM    MM  MM 1014.2  10.9  11.4    MM   MM   MM    MM
2024 02 28 10 00 210 12.0 16.0    MM    MM    MM  MM 1014.2  10.8  11.4    MM   MM -1.8    MM
2024 02 28 09 50 210 11.0 15.0   3.4     7   6.3 197 1014.5  10.8  11.4    MM   MM   MM    MM
2024 02 28 09 40 210 11.0 14.0    MM    MM    MM  MM 1014.6  10.7  11.4    MM   MM   MM    MM
2024 02 28 09 30 200 11.0 14.0    MM    MM    MM  MM 1014.7  10.7  11.4    MM   MM   MM    MM
2024 02 28 09 20 210 11.0 16.0   3.3     7   6.2 207 1014.7  10.8  11.5    MM   MM   MM    MM
2024 02 28 09 10 210 11.0 14.0   3.3    MM   6.2 207 1014.9  10.7  11.4    MM   MM   MM    MM
2024 02 28 09 00 210 10.0 13.0    MM    MM    MM  MM 1014.9  10.7  11.4    MM   MM -1.4    MM
2024 02 28 08 50 200 11.0 15.0   3.1     7   6.2 203 1015.2  10.6  11.4    MM   MM   MM    MM
2024 02 28 08 40 200 11.0 15.0   3.1    MM   6.2 203 1015.1  10.6  11.4    MM   MM   MM    MM
2024 02 28 08 30 210 12.0 15.0    MM    MM    MM  MM 1015.2  10.4  11.4    MM   MM   MM    MM
2024 02 28 08 20 210 11.0 15.0   3.0     6   6.0 208 1015.3  10.4  11.4    MM   MM   MM    MM
2024 02 28 08 10 210 12.0 15.0   3.0    MM   6.0 208 1015.5  10.5  11.5    MM   MM   MM    MM
2024 02 28 08 00 200 12.0 15.0    MM    MM    MM  MM 1015.5  10.6  11.4    MM   MM -0.9    MM
2024 02 28 07 50 200 11.0 15.0   3.1     7   6.1 203 1015.6  10.7  11.5    MM   MM   MM    MM
2024 02 28 07 40 200 11.0 14.0    MM    MM    MM  MM 1015.6  10.6  11.5    MM   MM   MM    MM
2024 02 28 07 30 210 11.0 14.0    MM    MM    MM  MM 1015.7  10.6  11.5    MM   MM   MM    MM
2024 02 28 07 20 200 12.0 16.0   3.1     7   6.1 220 1015.8  10.6  11.5    MM   MM   MM    MM
2024 02 28 07 10 200 12.0 16.0    MM    MM    MM  MM 1015.9  10.5  11.5    MM   MM   MM    MM
2024 02 28 07 00 200 12.0 15.0    MM    MM    MM  MM 1016.0  10.5  11.5    MM   MM -0.7    MM
2024 02 28 06 50 200 11.0 15.0   3.2     7   6.1 200 1016.0  10.6  11.5    MM   MM   MM    MM
2024 02 28 06 40 200 12.0 15.0    MM    MM    MM  MM 1015.8  10.5  11.5    MM   MM   MM    MM
2024 02 28 06 30 200 12.0 16.0    MM    MM    MM  MM 1015.7  10.5  11.4    MM   MM   MM    MM
2024 02 28 06 20 210 11.0 14.0   3.2     7   6.1 214 1016.1  10.4  11.4    MM   MM   MM    MM
2024 02 28 06 10 200 11.0 15.0   3.2    MM   6.1 214 1016.4  10.3  11.5    MM   MM   MM    MM
2024 02 28 06 00 200 12.0 16.0    MM    MM    MM  MM 1016.3  10.4  11.5    MM   MM -1.0    MM
2024 02 28 05 50 200 12.0 16.0   3.3     7   6.1 202 1016.5  10.4  11.5    MM   MM   MM    MM
2024 02 28 05 40 200 13.0 17.0    MM    MM    MM  MM 1016.4  10.4  11.5    MM   MM   MM    MM
2024 02 28 05 30 200 13.0 16.0    MM    MM    MM  MM 1016.4  10.3  11.5    MM   MM   MM    MM
2024 02 28 05 20 200 12.0 16.0   3.3     6   6.2 211 1016.5  10.3  11.5    MM   MM   MM    MM
2024 02 28 05 10 200 12.0 17.0   3.3    MM   6.2 211 1016.4  10.3  11.5    MM   MM   MM    MM
2024 02 28 05 00 200 13.0 17.0    MM    MM    MM  MM 1016.4  10.3  11.5    MM   MM -1.5    MM
2024 02 28 04 50 200 13.0 17.0   3.0     6   5.9 211 1016.4  10.3  11.5    MM   MM   MM    MM
2024 02 28 04 40 200 12.0 16.0    MM    MM    MM  MM 1016.3  10.2  11.5    MM   MM   MM    MM
2024 02 28 04 30 200 13.0 17.0    MM    MM    MM  MM 1016.4  10.1  11.5    MM   MM   MM    MM
2024 02 28 04 20 200 12.0 15.0   3.2     6   6.2 207 1016.6  10.1  11.5    MM   MM   MM    MM
2024 02 28 04 10 200 13.0 19.0    MM    MM    MM  MM 1016.7   9.9  11.5    MM   MM   MM    MM
2024 02 28 04 00 190 13.0 18.0    MM    MM    MM  MM 1016.7   9.8  11.5    MM   MM -1.5    MM
2024 02 28 03 50 190 13.0 18.0   3.0    12   6.0 320 1016.9   9.7  11.5    MM   MM   MM    MM
2024 02 28 03 40 190 13.0 17.0    MM    MM    MM  MM 1017.0   9.8  11.5    MM   MM   MM    MM
2024 02 28 03 30 200 13.0 17.0    MM    MM    MM  MM 1017.0   9.7  11.5    MM   MM   MM    MM
2024 02 28 03 20 190 12.0 16.0   2.9    12   5.9 312 1017.2   9.7  11.5    MM   MM   MM    MM
2024 02 28 03 10 190 13.0 17.0   2.9    MM   5.9 312 1017.3   9.6  11.5    MM   MM   MM    MM
2024 02 28 03 00 190 13.0 16.0    MM    MM    MM  MM 1017.3   9.6  11.5    MM   MM -1.6    MM
2024 02 28 02 50 190 13.0 17.0   2.8    12   6.0 310 1017.5   9.6  11.5    MM   MM   MM    MM
2024 02 28 02 40 190 13.0 17.0    MM    MM    MM  MM 1017.5   9.6  11.5    MM   MM   MM    MM
2024 02 28 02 30 190 12.0 16.0    MM    MM    MM  MM 1017.7   9.6  11.5    MM   MM   MM    MM
2024 02 28 02 20 200 12.0 16.0   2.9    12   6.1 299 1017.8   9.5  11.5    MM   MM   MM    MM
2024 02 28 02 10 190 13.0 16.0   2.9    MM   6.1 299 1017.8   9.3  11.5    MM   MM   MM    MM
2024 02 28 02 00 190 13.0 17.0    MM    MM    MM  MM 1017.9   9.3  11.5    MM   MM -1.4    MM
2024 02 28 01 50 200 13.0 17.0   3.0    11   6.2 317 1018.0   9.3  11.5    MM   MM   MM    MM
2024 02 28 01 40 200 13.0 17.0    MM    MM    MM  MM 1018.0   9.1  11.5    MM   MM   MM    MM
2024 02 28 01 30 200 13.0 16.0    MM    MM    MM  MM 1018.1   9.1  11.5    MM   MM   MM    MM
2024 02 28 01 20 200 13.0 16.0   2.8    11   6.3 321 1018.1   9.1  11.5    MM   MM   MM    MM
2024 02 28 01 10 200 13.0 16.0   2.8    MM   6.3 321 1018.1   9.1  11.5    MM   MM   MM    MM
2024 02 28 01 00 190 12.0 15.0    MM    MM    MM  MM 1018.2   9.0  11.5    MM   MM -1.6    MM
2024 02 28 00 50 200 12.0 16.0   2.7    12   6.2 317 1018.2   9.0  11.5    MM   MM   MM    MM
2024 02 28 00 40 190 12.0 16.0   2.7    MM   6.2 317 1018.3   8.9  11.5    MM   MM   MM    MM
2024 02 28 00 30 190 12.0 16.0    MM    MM    MM  MM 1018.4   8.9  11.5    MM   MM   MM    MM
2024 02 28 00 20 190 12.0 16.0   3.0    13   6.9 317 1018.5   9.0  11.5    MM   MM   MM    MM
2024 02 28 00 10 190 11.0 14.0   3.0    MM   6.9 317 1018.7   9.1  11.5    MM   MM   MM    MM
2024 02 28 00 00 200 12.0 15.0    MM    MM    MM  MM 1018.9   9.0  11.5    MM   MM -1.7    MM
2024 02 27 23 50 200 11.0 14.0   2.9    12   7.1 326 1018.9   9.0  11.5    MM   MM   MM    MM
2024 02 27 23 40 200 11.0 14.0    MM    MM    MM  MM 1018.9   8.8  11.5    MM   MM   MM    MM
2024 02 27 23 30 200 11.0 14.0    MM    MM    MM  MM 1019.1   8.8  11.5    MM   MM   MM    MM
2024 02 27 23 20 190 10.0 14.0   2.9    12   7.0 320 1019.1   8.8  11.5    MM   MM   MM    MM
2024 02 27 23 10 200 11.0 14.0    MM    MM    MM  MM 1019.3   8.7  11.5    MM   MM   MM    MM
2024 02 27 23 00 200 11.0 14.0    MM    MM    MM  MM 1019.3   8.7  11.5    MM   MM -2.0    MM
2024 02 27 22 50 200 11.0 14.0   3.0    11   7.2 320 1019.2   8.8  11.5    MM   MM   MM    MM
2024 02 27 22 40 190 10.0 14.0   3.0    MM   7.2 320 1019.4   8.8  11.5    MM   MM   MM    MM
2024 02 27 22 30 190 10.0 13.0    MM    MM    MM  MM 1019.6   8.7  11.5    MM   MM   MM    MM
2024 02 27 22 20 190 10.0 14.0   3.3    12   7.9 307 1019.7   8.5  11.5    MM   MM   MM    MM
2024 02 27 22 10 190 11.0 14.0   3.3    MM   7.9 307 1019.7   8.5  11.5    MM   MM   MM    MM
2024 02 27 22 00 190 10.0 15.0    MM    MM    MM  MM 1019.8   8.6  11.5    MM   MM -1.8    MM
2024 02 27 21 50 190 10.0 14.0   2.8    12   7.2 308 1019.9   8.6  11.5    MM   MM   MM    MM
2024 02 27 21 40 200 11.0 13.0   2.8    MM   7.2 308 1020.1   8.7  11.5    MM   MM   MM    MM
2024 02 27 21 30 200 10.0 13.0    MM    MM    MM  MM 1020.2   8.7  11.5    MM   MM   MM    MM
2024 02 27 21 20 200 10.0 12.0   2.9    11   7.3 320 1020.3   8.7  11.5    MM   MM   MM    MM
2024 02 27 21 10 200  9.0 12.0   2.9    MM   7.3 320 1020.5   8.8  11.5    MM   MM   MM    MM
2024 02 27 21 00 200  9.0 12.0    MM    MM    MM  MM 1020.6   8.7  11.5    MM   MM -0.9    MM
2024 02 27 20 50 200  9.0 12.0   2.9    13   7.6 329 1020.7   8.6  11.5    MM   MM   MM    MM
2024 02 27 20 40 200  9.0 11.0   2.9    MM   7.6 329 1020.7   8.5  11.5    MM   MM   MM    MM
2024 02 27 20 30 200  8.0 10.0    MM    MM    MM  MM 1020.9   8.4  11.5    MM   MM   MM    MM
2024 02 27 20 20 210  8.0 11.0   3.0    12   7.8 326 1021.0   8.4  11.5    MM   MM   MM    MM
2024 02 27 20 10 210  8.0 11.0   3.0    MM   7.8 326 1021.2   8.2  11.5    MM   MM   MM    MM
2024 02 27 20 00 220  8.0 10.0    MM    MM    MM  MM 1021.3   8.3  11.5    MM   MM +0.0    MM
2024 02 27 19 50 220  8.0 10.0   3.1    12   7.8 331 1021.3   8.3  11.5    MM   MM   MM    MM
2024 02 27 19 40 200  8.0 10.0    MM    MM    MM  MM 1021.4   8.2  11.5    MM   MM   MM    MM
2024 02 27 19 30 210  7.0 10.0    MM    MM    MM  MM 1021.5   8.2  11.5    MM   MM   MM    MM
2024 02 27 19 20 210  7.0  9.0   3.2    11   7.9 331 1021.6   8.1  11.5    MM   MM   MM    MM
2024 02 27 19 10 210  6.0  8.0    MM    MM    MM  MM 1021.6   8.1  11.5    MM   MM   MM    MM
2024 02 27 19 00 230  6.0  8.0    MM    MM    MM  MM 1021.6   8.1  11.5    MM   MM +0.7    MM
2024 02 27 18 50 240  7.0  8.0   3.4    13   8.3 314 1021.6   8.0    MM    MM   MM   MM    MM
2024 02 27 18 40 230  6.0  9.0    MM    MM    MM  MM 1021.6   8.0  11.5    MM   MM   MM    MM
2024 02 27 18 30 230  6.0  8.0    MM    MM    MM  MM 1021.6   8.0  11.5    MM   MM   MM    MM
2024 02 27 18 20 230  7.0  9.0   3.2    13   8.0 320 1021.6   7.9  11.5    MM   MM   MM    MM
2024 02 27 18 10 230  6.0  9.0   3.2    MM   8.0 320 1021.6   7.9  11.5    MM   MM   MM    MM
2024 02 27 18 00 240  6.0  8.0    MM    MM    MM  MM 1021.5   7.9  11.5    MM   MM +0.9    MM
2024 02 27 17 50 240  6.0  7.0   3.4    13   8.2 321 1021.3   7.9  11.5    MM   MM   MM    MM
2024 02 27 17 40 250  6.0  8.0    MM    MM    MM  MM 1021.4   8.0  11.5    MM   MM   MM    MM
2024 02 27 17 30 250  7.0  9.0    MM    MM    MM  MM 1021.3   8.0  11.5    MM   MM   MM    MM
2024 02 27 17 20 260  6.0  8.0   3.4    13   8.2 322 1021.3   7.9  11.5    MM   MM   MM    MM
2024 02 27 17 10 250  5.0  8.0   3.4    MM   8.2 322 1021.3   7.9  11.5    MM   MM   MM    MM
2024 02 27 17 00 260  5.0  7.0    MM    MM    MM  MM 1021.3   7.7  11.5    MM   MM +1.1    MM
2024 02 27 16 50 270  6.0  8.0   3.4    11   8.1 325 1021.2   7.7  11.5    MM   MM   MM    MM
2024 02 27 16 40 270  7.0  9.0    MM    MM    MM  MM 1021.1   7.7  11.5    MM   MM   MM    MM
2024 02 27 16 30 270  7.0 10.0    MM    MM    MM  MM 1021.1   8.0  11.5    MM   MM   MM    MM
2024 02 27 16 20 270  7.0 11.0   3.5    13   8.1 321 1021.0   8.1  11.5    MM   MM   MM    MM
2024 02 27 16 10 270  6.0  9.0   3.5    MM   8.1 321 1020.8   8.0  11.5    MM   MM   MM    MM
2024 02 27 16 00 270  7.0 10.0    MM    MM    MM  MM 1020.9   7.9  11.5    MM   MM +0.9    MM
2024 02 27 15 50 270  6.0  8.0   3.7    13   8.3 328 1020.9   7.9  11.5    MM   MM   MM    MM
2024 02 27 15 40 270  5.0  7.0   3.7    MM   8.3 328 1020.8   7.7  11.5    MM   MM   MM    MM
2024 02 27 15 30 260  4.0  7.0    MM    MM    MM  MM 1020.7   7.5  11.5    MM   MM   MM    MM
2024 02 27 15 20 270  4.0  6.0   3.3    12   7.8 314 1020.6   7.2  11.5    MM   MM   MM    MM
2024 02 27 15 10 290  4.0  7.0    MM    MM    MM  MM 1020.6   7.0  11.5    MM   MM   MM    MM
2024 02 27 15 00 290  8.0 13.0    MM    MM    MM  MM 1020.6   7.0  11.5    MM   MM +1.1    MM
2024 02 27 14 50 280  8.0 14.0   3.8    14   8.6 308 1020.6   7.8  11.5    MM   MM   MM    MM
2024 02 27 14 40 280  7.0 10.0    MM    MM    MM  MM 1020.5   7.9  11.5    MM   MM   MM    MM
2024 02 27 14 30 270  6.0  9.0    MM    MM    MM  MM 1020.5   7.7  11.5    MM   MM   MM    MM
2024 02 27 14 20 270  5.0  7.0   3.8    14   8.4 319 1020.4   7.7  11.5    MM   MM   MM    MM
2024 02 27 14 10 270  5.0  8.0    MM    MM    MM  MM 1020.5   7.6  11.5    MM   MM   MM    MM
2024 02 27 14 00 280  5.0  8.0    MM    MM    MM  MM 1020.2   7.4  11.5    MM   MM +0.6    MM
2024 02 27 13 50 270  5.0  8.0   3.7    12   8.1 316 1020.2   7.2  11.5    MM   MM   MM    MM
2024 02 27 13 40 270  6.0  9.0    MM    MM    MM  MM 1020.1   7.3  11.5    MM   MM   MM    MM
2024 02 27 13 30 300  8.0 10.0    MM    MM    MM  MM 1020.1   7.5  11.5    MM   MM   MM    MM
2024 02 27 13 20 300  8.0 12.0   3.5    14   8.1 316 1020.0   7.8  11.5    MM   MM   MM    MM
2024 02 27 13 10 280  6.0  9.0   3.5    MM   8.1 316 1020.0   7.9  11.5    MM   MM   MM    MM
2024 02 27 13 00 300  6.0  9.0    MM    MM    MM  MM 1020.0   7.9  11.5    MM   MM +0.7    MM
2024 02 27 12 50 300  7.0 10.0   3.5    13   8.1 306 1019.9   7.8  11.5    MM   MM   MM    MM
2024 02 27 12 40 300  6.0 10.0    MM    MM    MM  MM 1019.9   7.6  11.5    MM   MM   MM    MM
2024 02 27 12 30 290  4.0  7.0    MM    MM    MM  MM 1019.9   7.2  11.5    MM   MM   MM    MM
2024 02 27 12 20 280  6.0  9.0   3.3    12   7.5 316 1019.8   7.0  11.5    MM   MM   MM    MM
2024 02 27 12 10 300  8.0 11.0   3.3    MM   7.5 316 1019.8   7.2  11.5    MM   MM   MM    MM
2024 02 27 12 00 300  8.0 11.0    MM    MM    MM  MM 1019.5   7.9  11.5    MM   MM +0.5    MM
2024 02 27 11 50 290  7.0 10.0   3.8    12   8.4 318 1019.5   7.9  11.5    MM   MM   MM    MM
2024 02 27 11 40 290  7.0 10.0    MM    MM    MM  MM 1019.4   7.9  11.5    MM   MM   MM    MM
2024 02 27 11 30 280  7.0 11.0    MM    MM    MM  MM 1019.5   7.7  11.5    MM   MM   MM    MM
2024 02 27 11 20 290  8.0 10.0   3.8    12   7.9 310 1019.5   7.6  11.5    MM   MM   MM    MM
2024 02 27 11 10 280  8.0 10.0    MM    MM    MM  MM 1019.5   7.5  11.5    MM   MM   MM    MM
2024 02 27 11 00 310  6.0 11.0    MM    MM    MM  MM 1019.6   7.1  11.5    MM   MM +0.4    MM
2024 02 27 10 50 320  9.0 12.0   3.8    12   7.8 319 1019.4   7.1  11.5    MM   MM   MM    MM
2024 02 27 10 40 290  8.0 12.0   3.8    MM   7.8 319 1019.5   7.4  11.5    MM   MM   MM    MM
2024 02 27 10 30 270  9.0 13.0    MM    MM    MM  MM 1019.4   7.5  11.5    MM   MM   MM    MM
2024 02 27 10 20 280  9.0 12.0   4.0    13   8.1 312 1019.5   8.1  11.5    MM   MM   MM    MM
2024 02 27 10 10 300  8.0 11.0    MM    MM    MM  MM 1019.3   8.2  11.5    MM   MM   MM    MM
2024 02 27 10 00 290  9.0 12.0    MM    MM    MM  MM 1019.3   8.1  11.5    MM   MM +0.3    MM
2024 02 27 09 50 290  9.0 11.0   3.8    11   8.0 309 1019.2   8.2  11.5    MM   MM   MM    MM
2024 02 27 09 40 300  8.0 12.0    MM    MM    MM  MM 1019.3   8.2  11.5    MM   MM   MM    MM
2024 02 27 09 30 300  9.0 12.0    MM    MM    MM  MM 1019.2   8.1  11.5    MM   MM   MM    MM
2024 02 27 09 20 290  8.0 12.0   4.1    12   8.4 317 1019.2   8.1  11.5    MM   MM   MM    MM
2024 02 27 09 10 290  8.0 11.0    MM    MM    MM  MM 1019.1   8.1  11.5    MM   MM   MM    MM
2024 02 27 09 00 290  8.0 11.0    MM    MM    MM  MM 1019.0   8.2  11.5    MM   MM +0.3    MM
2024 02 27 08 50 290  8.0 11.0   4.1    13   8.3 322 1019.0   8.1  11.5    MM   MM   MM    MM
2024 02 27 08 40 300  9.0 11.0    MM    MM    MM  MM 1019.1   8.0  11.5    MM   MM   MM    MM
2024 02 27 08 30 290  7.0 11.0    MM    MM    MM  MM 1019.1   7.7  11.5    MM   MM   MM    MM
2024 02 27 08 20 280  6.0  8.0   3.7    12   8.0 311 1019.1   7.3  11.5    MM   MM   MM    MM
2024 02 27 08 10 290  6.0  9.0   3.7    MM   8.0 311 1019.2   7.1  11.5    MM   MM   MM    MM
2024 02 27 08 00 290  6.0  9.0    MM    MM    MM  MM 1019.2   6.9  11.5    MM   MM +0.7    MM
2024 02 27 07 50 280  6.0  8.0   3.8    12   8.0 316 1019.2   6.6  11.5    MM   MM   MM    MM
2024 02 27 07 40 280  6.0  8.0    MM    MM    MM  MM 1019.2   6.3  11.5    MM   MM   MM    MM
2024 02 27 07 30 280 10.0 16.0    MM    MM    MM  MM 1019.2   6.6  11.5    MM   MM   MM    MM
2024 02 27 07 20 300 12.0 15.0   3.5    13   7.7 315 1019.0   7.3  11.5    MM   MM   MM    MM
2024 02 27 07 10 300  9.0 13.0    MM    MM    MM  MM 1019.0   8.1  11.5    MM   MM   MM    MM
2024 02 27 07 00 300  8.0 12.0    MM    MM    MM  MM 1019.0   8.1  11.5    MM   MM +1.0    MM
2024 02 27 06 50 300  9.0 12.0   3.7    13   8.1 313 1019.0   8.0  11.5    MM   MM   MM    MM
2024 02 27 06 40 300  7.0 11.0    MM    MM    MM  MM 1018.9   7.6  11.5    MM   MM   MM    MM
2024 02 27 06 30 300  7.0 10.0    MM    MM    MM  MM 1019.0   7.4  11.5    MM   MM   MM    MM
2024 02 27 06 20 300  8.0 12.0   3.8    13   8.2 314 1018.9   7.0  11.5    MM   MM   MM    MM
2024 02 27 06 10 310 10.0 15.0   3.8    MM   8.2 314 1018.9   7.5  11.5    MM   MM   MM    MM
2024 02 27 06 00 300  8.0 12.0    MM    MM    MM  MM 1018.7   7.7  11.5    MM   MM +1.0    MM
2024 02 27 05 50 330  5.0  7.0   3.3    11   7.5 323 1018.7   6.5  11.5    MM   MM   MM    MM
2024 02 27 05 40 340  8.0 12.0    MM    MM    MM  MM 1018.8   6.8  11.5    MM   MM   MM    MM
2024 02 27 05 30 320  7.0  9.0    MM    MM    MM  MM 1018.8   7.1  11.5    MM   MM   MM    MM
2024 02 27 05 20 340  8.0 12.0   3.8    13   7.8 302 1018.7   6.8  11.5    MM   MM   MM    MM
2024 02 27 05 10 290  8.0 11.0   3.8    MM   7.8 302 1018.6   7.5  11.5    MM   MM   MM    MM
2024 02 27 05 00 290  8.0 11.0    MM    MM    MM  MM 1018.5   7.1  11.5    MM   MM +1.2    MM
2024 02 27 04 50 270  8.0 11.0   3.8    13   7.8 316 1018.5   6.5  11.5    MM   MM   MM    MM
2024 02 27 04 40 280 11.0 16.0    MM    MM    MM  MM 1018.4   7.2  11.5    MM   MM   MM    MM
2024 02 27 04 30 310  9.0 12.0    MM    MM    MM  MM 1018.1   8.0  11.5    MM   MM   MM    MM
2024 02 27 04 20 300  8.0 11.0   3.7    12   7.9 314 1018.2   7.9  11.5    MM   MM   MM    MM
2024 02 27 04 10 310  9.0 12.0    MM    MM    MM  MM 1018.0   8.0  11.5    MM   MM   MM    MM
2024 02 27 04 00 300  9.0 13.0    MM    MM    MM  MM 1018.0   7.9  11.5    MM   MM +1.0    MM
2024 02 27 03 50 300  9.0 14.0   4.0    12   7.9 311 1017.9   7.7  11.5    MM   MM   MM    MM
2024 02 27 03 40 300 10.0 14.0    MM    MM    MM  MM 1017.9   8.0  11.5    MM   MM   MM    MM
2024 02 27 03 30 300  9.0 13.0    MM    MM    MM  MM 1017.9   8.2  11.5    MM   MM   MM    MM
2024 02 27 03 20 290  9.0 12.0   4.1    12   7.8 318 1017.9   7.9  11.5    MM   MM   MM    MM
2024 02 27 03 10 300 10.0 13.0   4.1    MM   7.8 318 1017.7   8.2  11.5    MM   MM   MM    MM
2024 02 27 03 00 310 10.0 13.0    MM    MM    MM  MM 1017.7   8.2  11.5    MM   MM +1.3    MM
2024 02 27 02 50 300 10.0 13.0   4.0    13   7.6 314 1017.7   8.0  11.5    MM   MM   MM    MM
2024 02 27 02 40 300 11.0 14.0    MM    MM    MM  MM 1017.7   7.9  11.5    MM   MM   MM    MM
2024 02 27 02 30 300 11.0 15.0    MM    MM    MM  MM 1017.5   8.2  11.5    MM   MM   MM    MM
2024 02 27 02 20 310 10.0 14.0   4.5    13   8.4 306 1017.5   8.5  11.5    MM   MM   MM    MM
2024 02 27 02 10 310 11.0 14.0   4.5    MM   8.4 306 1017.3   8.6  11.5    MM   MM   MM    MM
2024 02 27 02 00 310 11.0 14.0    MM    MM    MM  MM 1017.3   8.6  11.5    MM   MM +0.8    MM
2024 02 27 01 50 300 11.0 14.0   4.1    13   8.3 314 1017.2   8.4    MM    MM   MM   MM    MM
2024 02 27 01 40 310  7.0 13.0    MM    MM    MM  MM 1017.1   7.8  11.5    MM   MM   MM    MM
2024 02 27 01 30 330  7.0 10.0    MM    MM    MM  MM 1017.1   7.4  11.5    MM   MM   MM    MM
2024 02 27 01 20 330  7.0 10.0   4.3    14   8.3 323 1017.1   7.3  11.5    MM   MM   MM    MM
2024 02 27 01 10 330  7.0 11.0    MM    MM    MM  MM 1017.1   7.1  11.5    MM   MM   MM    MM
2024 02 27 01 00 330  7.0 10.0    MM    MM    MM  MM 1017.0   7.4  11.5    MM   MM +1.3    MM
2024 02 27 00 50 330  8.0 10.0   4.1    13   7.9 314 1017.0   7.4  11.5    MM   MM   MM    MM
2024 02 27 00 40 330  8.0 12.0    MM    MM    MM  MM 1016.9   7.2  11.5    MM   MM   MM    MM
2024 02 27 00 30 340 11.0 13.0    MM    MM    MM  MM 1016.9   7.7  11.5    MM   MM   MM    MM
2024 02 27 00 20 320 11.0 14.0   4.2    12   8.7 316 1016.4   8.5  11.5    MM   MM   MM    MM
2024 02 27 00 10 310  7.0 13.0   4.2    MM   8.7 316 1016.3   8.3  11.5    MM   MM   MM    MM
2024 02 27 00 00 320  6.0  9.0    MM    MM    MM  MM 1016.4   7.8  11.5    MM   MM +0.7    MM
2024 02 26 23 50 330  6.0  9.0   4.3    13   8.2 318 1016.5   7.3  11.5    MM   MM   MM    MM
2024 02 26 23 40 340  7.0 10.0    MM    MM    MM  MM 1016.4   7.2  11.5    MM   MM   MM    MM
2024 02 26 23 30 330  6.0 10.0    MM    MM    MM  MM 1016.4   6.9  11.5    MM   MM   MM    MM
2024 02 26 23 20 330  8.0 12.0   4.2    13   8.1 300 1016.5   6.9  11.5    MM   MM   MM    MM
2024 02 26 23 10 330  9.0 13.0    MM    MM    MM  MM 1016.6   7.2  11.5    MM   MM   MM    MM
2024 02 26 23 00 320  8.0 12.0    MM    MM    MM  MM 1016.5   6.5  11.5    MM   MM +0.9    MM
2024 02 26 22 50 330  8.0 13.0   4.6    13   8.6 314 1016.4   6.1  11.5    MM   MM   MM    MM
2024 02 26 22 40 330 12.0 16.0   4.6    MM   8.6 314 1016.5   6.6  11.5    MM   MM   MM    MM
2024 02 26 22 30 330 14.0 18.0    MM    MM    MM  MM 1016.2   7.1  11.5    MM   MM   MM    MM
2024 02 26 22 20 310 10.0 14.0   4.0    13   7.9 337 1015.8   8.1  11.5    MM   MM   MM    MM
